"","user_id","user_nick"
"195460",283589392,"圣奇仕骏灿专卖店"
"195471",1639823205,"光讯数码专营店"
"195472",1646837396,"钦雨数码专营店"
"195473",1643531090,"惠易购数码专营店"
"195474",1036180617,"圣奇仕明瑞讯达专卖店"
"195487",280980729,"圣奇仕京盈之美专卖"
"195496",879743343,"喆酷数码专营店"
"195499",330740059,"数码配件折扣店"
"195512",1784361901,"意中礼数码专营店"
"195515",684206290,"圣奇仕旗舰店"
"195533",229738962,"磊网数码专营店"
"195758",603822543,"金丫旗舰店"
"195856",1881522191,"paiter获泞专卖店"
"195892",277176402,"paiter旗舰店"
"196589",2138111117,"富民旗舰店"
"196596",2857822467,"crivo红十八专卖店"
"196656",2793418002,"cuckoo福库庆路专卖店"
"196657",570113741,"通汇电器专营店"
"196658",389811480,"韩国精品电器城"
"196659",916257631,"天海鑫电器专营店"
"196660",1795582714,"福库生亿专卖店"
"196662",2422626396,"福库佳明专卖店"
"196664",2492139964,"福库盈沃专卖店"
"196667",1628880183,"玛纽尔电器专营店"
"196668",2378365508,"福库一健专卖店"
"196669",664168538,"东申电器专营店"
"196671",499590869,"沃斯达电器专营店"
"196672",1734093225,"峻驰电器专营店"
"196675",1727530323,"cuckoo聚德通达专卖店"
"196676",1671397817,"福库百业专卖店"
"196678",1971063047,"福库绿灯侠专卖店"
"196679",2555049462,"福库乐视通专卖店"
"196683",436200823,"凯恩西电器专营店"
"196687",2310608569,"三夫子电器专营店"
"196691",2191707152,"cuckoo福库电器旗舰店"
"196693",725300304,"云梦泽兮电器专营店"
"196694",2317949398,"新恒伟佳电器专营店"
"196695",751137949,"汇强电器专营店"
"196698",741815941,"hurom惠人中科专卖店"
"196699",732257060,"保而力将电器专营店"
"196701",1776177120,"福库卡熙专卖店"
"196702",2011424203,"尚喆电器专营店"
"196704",2623460803,"福库福饭香专卖店"
"196708",1030362780,"惠人电器专营店"
"196709",1688593105,"天冷电器专营店"
"196711",830959046,"cuckoo福库旗舰店"
"196713",1732499894,"福库淘汇专卖店"
"196715",2564240251,"cuckoo福库国安专卖店"
"196716",421993517,"福库淘淘专卖店"
"196717",1069864465,"星宇电器专营店"
"196719",1699065718,"仙鹤电器专营店"
"196725",1664726001,"sanyo恒伟佳专卖店"
"196727",2000063229,"福库铁岭专卖店"
"196728",2680525141,"cuckoo福库伊莱特专卖店"
"196729",1691099403,"恒伟佳电器专营店"
"196731",1702909721,"宏诚电器专营店"
"196733",1971935601,"福库青岛专卖店"
"196735",2452445870,"韩尚电器专营店"
"196736",1667798907,"福库益鑫源专卖店"
"196737",499594083,"名通电器专营店"
"196740",1132948478,"昂鑫电器专营店"
"196742",1112497676,"cuckoo新进专卖店"
"196743",422046273,"爵霆电器专营店"
"196746",192166995,"福库凯麒专卖店"
"196747",408159102,"福库沈阳专卖店"
"196871",1710124024,"宇菲数码配件专营店"
"196873",1685358387,"华声信诺专卖店"
"196874",1704290623,"信诺数码配件专营店"
"196875",2417408832,"华广数码配件专营店"
"196881",593218180,"亿诚时代电器专营店"
"196942",1679811900,"宝锋通达数码专营店"
"196943",684782911,"bcx旗舰店"
"196968",2746053175,"anmir安蜜尔恒意专卖店"
"196970",796513485,"郑州爱普爱家电器专营"
"196971",2256637145,"生活日记电器专营店"
"196973",1020393714,"三合电器专营店"
"196975",2044201784,"枫瀚电器专营店"
"196976",1026061231,"沈阳四海电器专营店"
"196977",2076678192,"安蜜尔兰邦专卖店"
"196978",2249050488,"美好电器专营店"
"196988",1910889727,"利普思电器专营店"
"196990",1018092219,"汇丰明珠电器专营店"
"196991",680599565,"品嘉电器专营店"
"196992",2430243276,"艾佳特电器专营店"
"196994",1764642417,"艾森海电器专营店"
"196995",1775477321,"爱家康电器专营店"
"197000",696061231,"天星盛世电器专营店"
"197002",2185523738,"安蜜尔厦洋专卖店"
"197004",1060407982,"淘家乐电器专营店"
"197007",1832348768,"顺电电器专营店"
"197009",836651924,"欧德海纳电器专营"
"197010",761146392,"中山兰邦电器专营店"
"197011",2196366876,"小贝电器专营店"
"197012",791639311,"安蜜尔旗舰店"
"197014",907943079,"安蜜尔电器旗舰店"
"197018",2136362061,"奥乐电器专营店"
"197019",888964896,"鹿台电器专营店"
"197020",650623497,"曼朵享受家"
"197024",2104413921,"致诚电器专营店"
"197040",875420658,"骏得数码专营店"
"197041",826391546,"本毅数码专营店"
"197043",2074068912,"本易旗舰店"
"197048",1704355032,"零壹数码配件专营店"
"197051",728397059,"子玥数码专营店"
"197054",694306720,"铂浪数码专营店"
"197055",671743959,"网中宝数码专营店"
"197059",761945590,"伊莱思数码专营店"
"197062",698451782,"艾魅嘉数码专营店"
"197069",531748641,"上海昂达"
"197072",506701669,"骏和数码专营店"
"197073",666437622,"联鑫数码专营店"
"197611",2001454328,"mbo旗舰店"
"198030",717719384,"威纳斯数码专营店"
"198032",1640507152,"凌跃佳业数码专营店"
"198033",2111221363,"蓝火线数码配件专营店"
"198035",1749275963,"义豪创新数码专营店"
"198044",1927295417,"锦盛达数码专营店"
"198045",2453255033,"国业恒兴数码专营店"
"198047",1696377413,"新韩华数码专营店"
"198048",2108945003,"游卡数码专营店"
"198050",390546630,"雷佰数码专营店"
"198054",2780598113,"达尔优翔盟专卖店"
"198067",1739099947,"肆鑫数码专营店"
"198069",749831439,"影响力数码专营店"
"198074",1137899920,"银豚数码专营店"
"198078",2330335711,"达尔优旗舰店"
"198098",1966577178,"福建福日数码专营店"
"198115",1696199641,"佳义恒业数码专营店"
"198121",1966660236,"朗峻数码专营店"
"198123",1872218803,"扬帆数码专营店"
"198124",876851393,"溪边数码专营店"
"198128",726481239,"艾斯瑞数码专营店"
"198129",2677140558,"达尔优米汇专卖店"
"198130",686217972,"佳速数码专营店"
"198131",1710411091,"莱威数码专营"
"198132",2249119053,"君骄数码专营店"
"198133",667403360,"思贤数码专营店"
"198134",1779044758,"勿傲数码专营店"
"198138",1786612616,"杰钛数码专营店"
"198144",1860868783,"绮川数码专营店"
"198150",1796392584,"宏讯宏运数码专营店"
"198153",2468846610,"狂战数码配件专营店"
"198155",1697649931,"弘赟数码专营店"
"198156",1740330364,"兴鸿数码专营店"
"198158",661905749,"北奥数码专营店"
"198166",2086174088,"盛世博洋数码专营店"
"198174",772200967,"北京极速数码专营店"
"198175",2094851941,"鑫嘉达数码专营店"
"198178",2261987695,"百川潮海数码专营店"
"198180",1760686857,"利佳得数码专营店"
"198184",2095925206,"原创新天下数码专营店"
"198192",923164233,"四舟数码专营店"
"198198",858743049,"纽事数码专营店"
"198199",1861906237,"百百汇数码专营店"
"198201",2457181281,"苏州好牛数码专营店"
"198210",2278336589,"立方数码配件专营店"
"198218",1636688024,"网信润达数码专营店"
"198220",1136572293,"高富帅数码专营店"
"198222",1645898656,"启博数码专营店"
"198230",1772953175,"老船长数码专营店"
"198231",2086657683,"八进制数码专营店"
"198233",2375640756,"多端数码专营店"
"198234",1815213581,"沈阳菲主流数码专营店"
"198244",458510928,"派来尔数码专营店"
"198265",2098110668,"唐素数码专营店"
"198267",1968216130,"酷游数码专营店"
"198272",1689948041,"德诺森数码专营店"
"198273",807370847,"荣承数码专营店"
"198276",710861453,"安必迅数码专营店"
"198277",758895817,"华业数码专营店"
"198278",1850244049,"创利源数码专营店"
"198279",1706376817,"天鸣数码专营店"
"198281",719439360,"炜宇达数码专营店"
"198282",875289882,"lgdgaming旗舰店"
"198283",1794042743,"达尔优爱外设专卖店"
"198284",1684235965,"壹生元数码专营店"
"198323",715035560,"可美电脑"
"198337",670966426,"思优普数码专营店"
"198339",735627700,"易派一风数码专营店"
"198430",745846343,"百丽集团童鞋旗舰店"
"198431",1819965801,"tmoro官方旗舰店"
"198785",2044205849,"aobo旗舰店"
"198789",1689954973,"顺时针电器专营店"
"198792",715577068,"卡法电器专营店"
"198794",2455193307,"爱旺斯电器专营店"
"199280",1882247033,"宝莱特旗舰店"
"199323",320123403,"嘉华顺数码专营店"
"199336",2453247523,"bolon柏菱办公旗舰店"
"199337",745744888,"佰汇数码专营店"
"200004",749173406,"千乘数码专营店"
"200005",259217941,"楚齐数码专营店"
"200213",2411951871,"禾一电器专营店"
"200222",201699946,"沃普笔记本专营店"
"200580",2147893015,"trendsetter旗舰店"
"200731",724343491,"星泉电器专营店"
"201139",412251392,"新曙光数码专营店"
"201149",2114739012,"表库时代旗舰店"
"201180",1094244605,"昊越电器专营店"
"201236",2182583887,"全圣办公旗舰店"
"201237",749037519,"联杰办公专营店"
"201252",743461362,"邦熙电器专营店"
"201256",1583795856,"斯塔克旗舰店"
"201518",2110032368,"红四喜数码专营店"
"201520",478754603,"铜鼓丽人数码专营店"
"201521",1970034810,"shenglang圣狼旗舰店"
"201523",1012554837,"圣狼旗舰店"
"201549",478754224,"日日昌打印耗材"
"201550",1675294537,"恒沣旗舰店"
"201589",866563606,"吉派旗舰店"
"201764",2453167652,"abpq旗舰店"
"201986",666434263,"万缘数码专营店"
"202337",1105121915,"三少旗舰店"
"202339",2216252844,"猎奇数码专营店"
"202340",2010077410,"喽兔数码配件专营店"
"202342",1048263430,"飞佳达旗舰店"
"202663",2613212986,"鞋柜童鞋旗舰店"
"202666",1589924101,"鞋柜官方旗舰店"
"202672",822926187,"欧莱斯特旗舰店"
"202806",2655305790,"吉室商行海外旗舰店"
"203108",796940648,"美宜佳旗舰店"
"203152",2111158860,"银杉办公用品专营店"
"203172",776036164,"嘉轩电器专营店"
"203892",2064237773,"超智电器专营店"
"203897",2012841800,"铭信数码专营店"
"203899",2057657476,"万诚春数码专营店"
"203907",1624494011,"深圳优仕良品数码专营店"
"203908",1956306305,"雷色旗舰店"
"203958",2786219909,"起翔旗舰店"
"203965",1963575669,"卓越星河数码专营店"
"203968",766647492,"诺轩数码港"
"203972",2159549838,"楚杨数码专营店"
"203989",738352029,"东渡数码专营店"
"204000",919644234,"丽秀数码专营店"
"204002",770022133,"北京旭升数码专营店"
"204005",728441748,"逸飞数码专营"
"204010",1768439461,"乐聚数码专营店"
"204020",820273105,"魔杰旗舰店"
"204022",2417100646,"大鹏数码配件专营店"
"204114",771259049,"krison凯立信"
"204499",686815982,"磬馨电器专营店"
"204502",731571855,"祖科电器专营店"
"204503",757808190,"易买多数码店"
"204504",678965016,"爱欣诺数码专营店"
"204506",626719202,"金陵e购"
"204511",709203016,"晔佳恒业数码专营店"
"204512",642002301,"百捷数码专营店"
"204517",2377589164,"华彩鸿数码配件专营店"
"204685",409800968,"博科电子旗舰店"
"205003",798992986,"飞触旗舰店"
"205008",1059950571,"迎来数码专营店"
"205009",1651908792,"攀高峰数码配件专营店"
"205010",2454116415,"爱绚芝果专卖店"
"205011",1812021087,"爱绚旗舰店"
"205015",268527093,"速必得办公专营店"
"205355",1136410247,"雷索旗舰店"
"205356",913177721,"华魄数码专营店"
"205362",2123447254,"noytson朗特声旗舰店"
"205363",497365862,"创程实展电器专营店"
"205425",2001339023,"凡耕数码配件专营店"
"205428",1866044813,"凡耕数码专营店"
"205672",729742444,"三贝亚数码专营店"
"205676",711592798,"娜旺数码专营店"
"205677",742932905,"盛家数码专营店"
"205678",656116662,"丽泉派数码专营店"
"205685",757893891,"量美数码专营店"
"205688",737998696,"晶钶数码专营店"
"205689",1022929416,"新申数码专营店"
"205690",729653633,"喜均数码专营店"
"205691",685354163,"巷陌数码专营店"
"205897",732238376,"华固数码专营店"
"205898",613613879,"百特宇旗舰店"
"205936",2114363175,"网上南京路官方旗舰店"
"205956",648554886,"宏亮摄影器材"
"206006",1134543043,"德码办公专营店"
"206011",735997217,"智达电器专营店"
"206029",1746421241,"afc幸福家旗舰店"
"206030",681168703,"幸福家旗舰店"
"206599",1607139788,"鑫国利业数码专营店"
"206602",2259756754,"金帅电器旗舰店"
"206812",2073973367,"慧瑶数码旗舰店"
"206813",1601142958,"慧瑶旗舰店"
"206822",814418390,"有才电器专营店"
"206823",754358764,"高信电器专营店"
"206837",1016999036,"行创数码专营店"
"206839",2394473046,"信华翰办公专营店"
"206841",1973947169,"蓝方办公专营店"
"206849",2235109923,"远景达办公专营店"
"206854",1744380143,"祥健博得数码专营店"
"206857",1962889139,"奥深数码专营店"
"206859",762883769,"鸿瑞数码专营店"
"206862",827935860,"畅进数码专营店"
"206863",705479505,"诚乐办公专营店"
"206864",1824221445,"荣达办公专营店"
"206876",810574956,"祥运数码专营店"
"206981",1751793962,"咪咪兔数码专营店"
"206984",2090472871,"华记黄埔数码专营店"
"207253",738282890,"奇讯环宇数码专营店"
"207263",2106552961,"天真蓝数码专营店"
"207264",747825642,"慧恋数码专营店"
"207270",1824878095,"杭州米博数码专营店"
"207278",1782445651,"恒雍数码专营店"
"207288",1119831084,"触宝旗舰店"
"207296",1981911051,"凯兴隆数码专营店"
"207304",2081920197,"爱文斯数码专营店"
"207305",921233784,"aoodoo旗舰店"
"207540",2229033664,"江城征途字荣专卖店"
"207541",2143415382,"江城征途旗舰店"
"207542",1034819120,"鑫辉畅伟数码专营店"
"207645",2249018499,"苏格莱旗舰店"
"207649",1134766076,"newzealandfocus旗舰店"
"207685",804536068,"魔力鸟数码专营店"
"207706",1828365001,"鑫飞源数码专营店"
"207707",1640401452,"索优数码专营店"
"207772",1641504532,"六容世纪数码配件专营店"
"207774",2194800442,"蓝冠数码专营店"
"207813",2104198336,"华慧数码专营店"
"207814",1909104133,"腾飞腾达数码专营店"
"207815",2435244861,"siemon西蒙旗舰店"
"207832",2176592375,"龙伏湘江旗舰店"
"207833",2448355411,"湘爱电器专营店"
"207844",1889300209,"herpusi旗舰店"
"207871",1072778280,"春尚电器专营店"
"207993",1129911726,"环球金源办公用品专营店"
"208254",1832607727,"菲比特旗舰店"
"208275",2782451977,"智力快车汇勇专卖店"
"208326",1990707068,"syneron赛诺龙旗舰店"
"208871",2047236023,"百舜诚数码专营店"
"208872",1996270285,"音派克数码专营店"
"209224",2219625744,"林则数码专营店"
"209230",2399017798,"炜潮数码专营店"
"209261",1972437130,"今科电器专营店"
"209276",2190268661,"上高办公用品专营店"
"209288",2137416392,"交易所go旗舰店"
"209298",2241416833,"鑫利民旗舰店"
"209473",2256090630,"畅而特旗舰店"
"209474",2079814109,"莫菲电器专营店"
"209832",2139274692,"百川电器专营店"
"210365",2277024589,"海伟旗舰店"
"210376",2268126975,"senym旗舰店"
"210385",1718346541,"百岑办公专营店"
"210386",2097497945,"联诚办公专营店"
"210387",2529440679,"京易办公专营店"
"210388",2436828046,"鹏远办公专营店"
"210390",2291753429,"fingertime旗舰店"
"210399",2424475267,"ultragrow超萌旗舰店"
"210400",2270458606,"百酷数码专营店"
"210496",892802120,"天淘电器专营店"
"210543",2453128982,"喜伯特旗舰店"
"210544",2455174856,"艾普索旗舰店"
"210926",1128621863,"星动力数码配件专营店"
"211169",2510200329,"raytine雷霆旗舰店"
"211173",2600236784,"inplug硬糖旗舰店"
"211546",1954227333,"diva海外专营店"
"211714",1963505180,"毛源昌眼镜官方旗舰店"
"211718",2459372189,"腕世家旗舰店"
"211768",2220005221,"中奢壹站旗舰店"
"211784",2295853781,"奢de态度官方旗舰店"
"211847",710963589,"芯腾飞数码专营店"
"211848",711025275,"泡泡海棠科技"
"211860",1965332040,"新赛益数码专营店"
"211865",1950459516,"gsou极速旗舰店"
"211868",1757732327,"天行者数码专营店"
"211873",1675075465,"银澎数码专营店"
"211879",704616120,"羲和富诚数码专营店"
"211880",595384005,"鑫易佳数码专营店"
"211881",1595119141,"博特数码专营店"
"211891",740631888,"中矿超蓝数码专营店"
"211893",679665370,"南昌泡泡数码专营店"
"211905",737724900,"上海威粤数码专营店"
"211911",708002791,"极速时空数码专营店"
"211918",504420617,"一通数码专营店"
"211931",1818218218,"网酷数码专营店"
"211947",923847974,"路通数码专营店"
"211955",755580045,"77digital"
"211962",1749011923,"搜哥数码专营店"
"211970",1740388671,"迅昊数码专营店"
"211972",275067050,"gsou旗舰店"
"211976",656568163,"畅炫数码专营店"
"211977",737344860,"深圳盛世数码专营店"
"211983",797463682,"筋斗云数码专营店"
"211999",365742416,"爱雅数码专营店"
"212002",715238541,"君悦数码专营店"
"212005",420845943,"和家缘商城"
"212006",684067706,"东圣祥数码专营店"
"212009",651737536,"美意达数码专营店"
"212011",480045973,"威尔邦数码专营店"
"212017",699383416,"世讯和穆数码专营店"
"212034",774732976,"佛山信谊数码专营店"
"212036",766408644,"韩天数码专营店"
"212048",357290243,"艾锐数码专营店"
"212062",1084932475,"来健宝数码专营店"
"212071",1728277049,"赛缘数码专营店"
"212084",657001205,"好宝贝数码专营店"
"212087",749491789,"越峰数码店"
"212091",1730680754,"毅飞数码专营店"
"212095",902071826,"惠荔多数码专营店"
"212097",1652861440,"酷科数码专营店"
"212102",519619341,"创跃数码专营店"
"212122",436815242,"创达数码专营店"
"212126",531634879,"有声数码专营店"
"212127",2261019207,"极速电器旗舰店"
"212129",664940183,"零点数码专营店"
"212131",612589081,"捷科数码专营店"
"212148",1574118826,"倍贤数码专营店"
"212157",908615976,"晖泰数码专营店"
"212171",680814328,"旭尧数码专营店"
"212185",764331039,"柏影_bereey"
"212201",2142972983,"洲浚数码专营店"
"212202",745950372,"九亭数码专营店"
"212203",879698759,"凌昌数码专营店"
"212235",764263967,"秋盛雨数码专营店"
"212242",618144489,"华荣电器专营店"
"212248",720819136,"合灿电器专营店"
"212255",1688388458,"汉阳电器专营店"
"212259",775073100,"源鸿达电器专营店"
"212261",756271494,"锐卓达电器专营店"
"212262",732567747,"maier玮峻专卖店"
"212272",762558342,"采蝶星电器专营店"
"212273",321178330,"博浪科技特色家居"
"212275",701963800,"潮祥电器专营店"
"212276",690804548,"爱家电器专营"
"212279",415677676,"中洪电器专营店"
"212281",1720491245,"金三寸电器专营店"
"212290",726386933,"弗元德电器专营店"
"212294",707926961,"易乐购电器专营店"
"212297",364969012,"三峰电器专营店"
"212304",728716265,"乐淘电器专营"
"212305",2101836229,"红麦籽电器专营店"
"212306",2106145247,"微微雨电器专营店"
"212309",1063731067,"搜康电器专营店"
"212314",585678029,"宏网电器专营店"
"212320",604486655,"焯欧电器专营店"
"212321",598722878,"海磊电器专营店"
"212323",719580013,"搜美尚品网络"
"212325",641901131,"一席醉"
"212330",667793933,"一米世纪"
"212333",474446428,"好美特电器专营店"
"212335",420755412,"maier旗舰店"
"212337",759271163,"骐悦电器专营店"
"212338",739759861,"麦尔益客专卖店"
"212341",1119546911,"卉远数码专营店"
"212343",2811406555,"助身电器旗舰店"
"212771",924465415,"广技办公专营店"
"212798",903298033,"杉优办公专营店"
"212799",499878111,"鑫文数码专营店"
"212807",2777635044,"普乐士子盟专卖店"
"212810",2403354711,"派派熊办公用品专营店"
"212814",1876679122,"三叶草办公专营店"
"212824",2736399038,"plus普乐士旗舰店"
"212841",2555252600,"润心数码专营店"
"212854",2842919890,"好康办公专营店"
"212867",1062615125,"好伙伴办公用品专营店"
"212907",747073916,"豪得数码专营店"
"212916",2680828323,"朗声文具专营店"
"212921",2874024767,"本舍文具专营店"
"212926",1658636099,"宏扬办公专营店"
"212928",2086032106,"富迅办公专营店"
"212948",1711194531,"e数码配件旗舰店"
"213970",1939724281,"声之美数码专营店"
"214167",696507298,"太友电器专营店"
"214234",737151182,"网顺数码专营店"
"214288",719800109,"品特数码专营店"
"214416",722094677,"鸿途志远数码专营店"
"214497",467092883,"前沿伟业数码专营店"
"214608",2050574044,"亚尔迈数码专营店"
"214854",880559941,"普创天信数码专营店"
"214855",1718969146,"尚品汇数码专营店"
"214964",377470774,"威诺思办公专营店"
"215326",840019797,"开心淘开心官方旗舰店"
"215417",194712871,"飞讯腾对讲机专营店"
"215418",2081237394,"易达瑞康电器专营店"
"215419",583725405,"羿皓电器专营店"
"215423",791473968,"银科旗舰店"
"215442",291073415,"达玉电器专营店"
"215443",761877583,"粤电电器专营店"
"215445",1687762040,"乐想购电器专营店"
"215448",1825651773,"迈达斯电器专营店"
"215449",2422641192,"创迪美迪专卖店"
"215450",716700110,"三加一电器专营店"
"215453",731579195,"创迪旗舰店"
"215459",1689938070,"佛山美伴家电器专营店"
"215461",2456077840,"tredy创迪三不猴专卖店"
"215465",278407772,"韬建电器专营店"
"215720",2111245391,"设计猫官方旗舰店"
"215748",1971822466,"质信旗舰店"
"215749",2074626323,"万德龙数码专营店"
"215750",1731123688,"宙斯数码专营店"
"215751",278352809,"明天万民永康专卖店"
"215753",369134235,"康华家居专营店"
"215754",279453360,"明天森华专卖店"
"215756",650568008,"明天辉腾专卖店"
"215761",480076522,"明天腾康专卖店"
"215762",377636523,"明天思康专卖店"
"215873",1669712059,"海客瑞斯官方旗舰店"
"216107",1704068941,"双人行数码专营店"
"216110",883607670,"永盈电器专营店"
"216235",362862077,"骏敏数码专营店"
"216239",366256758,"玖壹数码专营店"
"217066",2245019877,"三箭数码专营店"
"217068",1669928572,"恩科数码专营店"
"217075",1595325607,"maxin数码旗舰店"
"217077",735103444,"maxin旗舰店"
"217095",203971860,"运源办公耗材专营店"
"217102",1752558155,"隆裕电器专营店"
"217109",2091290696,"欧美佳宴电器专营店"
"217182",1666714567,"亚博特电器专营店"
"217185",1882745716,"新凯瑞电器专营店"
"217187",2398950466,"天外来客旗舰店"
"217193",1710956607,"海博电器专营店"
"217206",1750187136,"君美电器专营店"
"217209",2169869442,"创亿办公旗舰店"
"217378",831738983,"雄佳数码专营店"
"217379",1746470507,"奋士旗舰店"
"217392",1815820770,"贝米数码专营店"
"217396",2088900224,"悦喜高数码专营店"
"217403",1131863849,"诚之勤数码专营店"
"217425",406057478,"景赛数码专营店"
"217520",1801561839,"大都会海外专营店"
"219125",441734540,"荣晟家居专营店"
"219132",593171381,"全息绿洲旗舰店"
"219134",404663953,"中创个人护理专营店"
"219153",1670345434,"金辉天地电器专营店"
"219527",292612147,"淘金家居专营店"
"219532",2148388873,"万达通数码配件专营店"
"219533",2040814290,"泰浩原数码专营店"
"219535",2188869670,"万达通数码专营"
"219545",704843576,"志泽数码专营店"
"219759",365762943,"泗玥旗舰店"
"219917",2074630256,"爱本数码专营店"
"219918",2089358998,"魅杰旗舰店"
"219919",2378832938,"魅杰绿立专卖店"
"219921",2068513958,"千凌数码专营店"
"219962",2065306051,"尚镜汇旗舰店"
"220125",587503300,"皇美电器专营店"
"220222",694422399,"专业音视频设备"
"220394",2451196210,"建威小家电专营店"
"220395",2453852825,"伯乐马莱淘专卖店"
"220396",2232591520,"伯乐马电器旗舰店"
"220399",2396533357,"伯乐马厨房电器旗舰店"
"220535",2283312600,"拓天数码专营店"
"220558",1737666492,"倍益新数码专营店"
"220567",2151693949,"太火红鸟数码专营店"
"220568",1642505257,"领跃数码专营店"
"220588",1708896149,"聚优行数码专营店"
"220594",2456068858,"祺季数码配件专营店"
"220601",1645231225,"美格雷兹数码专营店"
"220606",1704342247,"鱼米士数码专营店"
"220621",1621549160,"昱元数码专营店"
"220624",771406234,"shockwave2012"
"220625",907354860,"冲击波数码旗舰店"
"220835",1637787735,"印诺办公用品专营店"
"220836",269498774,"图讯办公用品专营店"
"220938",665473173,"欧运莱旗舰店"
"220939",2280752799,"欧运莱光谷专卖店"
"221151",1854995576,"天球数码专营店"
"221154",2225987972,"美盼旗舰店"
"221206",526034089,"网旭数码专营店"
"221207",645571564,"艾铂数码专营店"
"221221",322792478,"南极旗舰店"
"221229",488467999,"funny_2013"
"221230",646404095,"梓宏数码专营店"
"221257",721319355,"盈崎数码专营店"
"221261",654386783,"本讯数码专营店"
"221471",2878155695,"鑫强盛办公用品专营店"
"221524",1793370509,"驭韵电器专营店"
"221749",2466732840,"pusen旗舰店"
"222259",2252964479,"赛普瑞斯宜荣专卖店"
"222262",2425070890,"韩佳惠电器专营店"
"222573",1727513100,"星科鸥数码专营店"
"222574",1870795531,"义创数码配件专营店"
"222577",2431158355,"博昶数码旗舰店"
"222582",793325492,"马赛电器专营店"
"223210",2453527326,"智美环球旗舰店"
"223211",2453740453,"明智环球数码配件专营店"
"223213",398690523,"智美办公用品专营店"
"223215",1701929311,"兴吉利发数码专营店"
"223216",1865678023,"新兴港隆数码专营店"
"223459",1651098809,"路腾电器专营店"
"223953",516576426,"亿家友旗舰店"
"223954",2201078856,"亿家友乐川专卖店"
"223978",1973149719,"爽泉电器专营店"
"223979",1645608757,"策力个人护理专营店"
"223994",690265705,"蓝梦远洋家居新店"
"223997",2145886969,"结能电器专营店"
"224002",2106517863,"琅铂旺电器专营店"
"224006",1691572422,"恩鹏远红个人护理专营店"
"224008",1990684668,"至奇电器专营店"
"224009",2114687341,"秋果电器专营店"
"224011",1023813663,"riwa杰洋专卖店"
"224015",581502280,"艾漫电器专营店"
"224016",2836339780,"riwa雷瓦尼格专卖店"
"224019",528707031,"riwa旗舰店"
"224022",2880587006,"riwa雷瓦东隽专卖店"
"224025",876888000,"雷瓦上海专卖店"
"224032",1862743743,"姿行电器专营店"
"224047",1689701724,"壹佰汇电器专营店"
"224056",2448294412,"雷瓦温熙专卖店"
"224057",2710691177,"riwa雷瓦豪易得专卖店"
"224075",2785625756,"riwa雷瓦恋蝶专卖店"
"224120",299277514,"富仕源数码专营店"
"224359",639902091,"锐合上海专卖店"
"224378",2854639042,"target海外旗舰店"
"224484",1137053969,"博雷数码专营店"
"224493",881201387,"硕美科数码专营店"
"224502",1704293758,"一航数码专营店"
"224507",1809165659,"亿万东博数码专营店"
"224514",864932021,"504号"
"224515",644501427,"佳诚易电器专营店"
"224521",414278383,"齐邦数码专营店"
"224525",864992377,"灵光数码专营店"
"224529",2254328369,"富吉通数码配件专营店"
"224531",744304931,"畅兴数码专营店"
"224537",454320397,"鸣乐数码专营店"
"224556",654161176,"轩艺电器专营店"
"224575",654321671,"gsmar智仕玛旗舰店"
"224579",1028455022,"杰讯嘉业数码专营店"
"224580",1637871648,"沐蓝数码专营店"
"224584",1088154762,"立博创兴数码专营店"
"224586",1071373616,"gsimar旗舰店"
"224587",735737871,"琪红天宇数码专营店"
"224590",1065832040,"多彩易购数码专营店"
"224811",1832042579,"优觅美嘉电器专营店"
"224828",1044995715,"尚铂数码旗舰店"
"225100",2902203483,"语路猎途专卖店"
"225162",728831541,"艾伦卡地旗舰店"
"225641",815211181,"加莱尼旗舰店"
"225646",2310372217,"加莱尼中博讯专卖店"
"225648",2213054957,"昶通电器专营店"
"225652",2446363108,"加莱尼井宁专卖店"
"225655",2139306982,"蒂华电器专营店"
"225659",648278043,"百划电器专营店"
"225664",793465156,"尚卓电器专营店"
"225667",2380313483,"加莱尼乐享专卖店"
"225668",745202450,"百高万电器专营店"
"225669",667286115,"富嘉德电器专营店"
"225671",742511323,"博邦电器专营店"
"225711",745413752,"圣飞雅捷旗舰店"
"225791",770014128,"深圳盛士奇数码专营店"
"225818",2101399329,"yidaou旗舰店"
"226395",838653225,"吉雄办公专营店"
"226396",1871151341,"慧梦办公专营店"
"226441",2123276555,"百总汇丰电器专营店"
"226445",772351395,"康居人电器专营店"
"226770",925373279,"casingstore"
"226817",711381716,"万兴科讯数码专营店"
"226822",1858848526,"鑫创新现代数码专营店"
"226824",1036987867,"浪宣数码专营店"
"226825",2069850107,"忆梵音数码专营店"
"226827",1023681585,"恒创杰数码专营店"
"226831",1721530088,"菲主流数码专营店"
"226832",761627915,"蕴涵数码专营店"
"226833",1875309921,"亿成科数码专营店"
"226835",1673581271,"永诚盛鑫数码专营店"
"226853",1689381546,"享浪数码专营店"
"226855",2112332016,"艾克思数码专营店"
"226858",1956859526,"德烽数码专营店"
"226859",2262554243,"sleve思力旗舰店"
"226860",1793399560,"飞晟数码专营店"
"226861",2069993318,"sleve思力创忆乐专卖店"
"226862",1791682552,"飞淘数码专营店"
"226863",2098367552,"杰润数码专营店"
"226887",857710967,"美升电器专营店"
"226896",2269369772,"斯美伟业数码专营店"
"226897",1714354341,"艾比特数码专营店"
"226898",2081886140,"八洛数码专营店"
